day,date,tender,docket_no,sales_rep,time,value
Sunday,2023-05-28,Integrated EFTP,D36300012415,Paula,2025-05-06 12:01:00,215.99
Sunday,2023-05-28,Integrated EFTP,D36300012416,Paula,2025-05-06 12:29:00,223.98
Sunday,2023-05-28,Integrated EFTP,D36300012417,Rimma,2025-05-06 12:30:00,127.99
Sunday,2023-05-28,Integrated EFTP,D36300012418,Paula,2025-05-06 12:54:00,423.98
Sunday,2023-05-28,Integrated EFTP,D36300012419,Francesca,2025-05-06 13:02:00,1279.9
Sunday,2023-05-28,Integrated EFTP,D36300012420,Francesca,2025-05-06 13:04:00,359.97
Sunday,2023-05-28,Integrated EFTP,D36300012421,Paula,2025-05-06 13:05:00,183.99
Sunday,2023-05-28,Integrated EFTP,D36300012422,Paula,2025-05-06 13:08:00,103.99
Sunday,2023-05-28,Integrated EFTP,D36300012423,Francesca,2025-05-06 13:10:00,183.99
Sunday,2023-05-28,Integrated EFTP,D36300012424,Paula,2025-05-06 13:14:00,127.99
Sunday,2023-05-28,Integrated EFTP,D36300012425,Jill (Jilly),2025-05-06 13:32:00,279.98
Sunday,2023-05-28,Integrated EFTP,D36300012426,Jill (Jilly),2025-05-06 13:36:00,135.99
Sunday,2023-05-28,Integrated EFTP,D36300012427,Francesca,2025-05-06 13:43:00,319.98
Sunday,2023-05-28,Integrated EFTP,D36300012429,Jill (Jilly),2025-05-06 13:52:00,63.98
Sunday,2023-05-28,Integrated EFTP,D36300012430,Francesca,2025-05-06 14:02:00,359.98
Sunday,2023-05-28,Integrated EFTP,D36300012432,Paula,2025-05-06 14:41:00,255.98
Sunday,2023-05-28,Integrated EFTP,D36300012433,Jill (Jilly),2025-05-06 14:49:00,103.99
Sunday,2023-05-28,Integrated EFTP,D36300012434,Jill (Jilly),2025-05-06 14:57:00,103.99
Sunday,2023-05-28,Integrated EFTP,D36300012435,Paula,2025-05-06 15:05:00,447.98
Sunday,2023-05-28,Integrated EFTP,D36300012436,Francesca,2025-05-06 15:06:00,335.98
Sunday,2023-05-28,Integrated EFTP,D36300012438,Paula,2025-05-06 15:10:00,47.99
Sunday,2023-05-28,Integrated EFTP,D36300012439,Lana,2025-05-06 15:11:00,-521.97
Sunday,2023-05-28,Integrated EFTP,D36300012440,Francesca,2025-05-06 15:14:00,463.97
Sunday,2023-05-28,Integrated EFTP,D36300012441,Jill (Jilly),2025-05-06 15:24:00,271.98
Sunday,2023-05-28,Integrated EFTP,D36300012442,Francesca,2025-05-06 15:27:00,119.99
Sunday,2023-05-28,Integrated EFTP,D36300012445,Jill (Jilly),2025-05-06 15:43:00,71.99
Sunday,2023-05-28,Integrated EFTP,D36300012446,Paula,2025-05-06 16:04:00,271.98
Sunday,2023-05-28,Integrated EFTP,D36300012448,Jill (Jilly),2025-05-06 16:16:00,199.99
Sunday,2023-05-28,Integrated EFTP,D36300012449,Jill (Jilly),2025-05-06 16:41:00,135.99
Sunday,2023-05-28,Integrated EFTP,D36300012451,Jill (Jilly),2025-05-06 16:56:00,359.99
Sunday,2023-05-28,PayPal,D36300012413,Store,2025-05-06 11:33:00,-185.35
Monday,2023-05-29,Gift Voucher,D36300012456,Jill (Jilly),2025-05-06 11:04:00,20.0
Monday,2023-05-29,Integrated EFTP,D36300012456,Jill (Jilly),2025-05-06 11:04:00,132.99
Monday,2023-05-29,Integrated EFTP,D36300012457,Paula,2025-05-06 11:16:00,62.99
Monday,2023-05-29,Integrated EFTP,D36300012458,Jill (Jilly),2025-05-06 11:55:00,1115.95
Monday,2023-05-29,Integrated EFTP,D36300012459,Paula,2025-05-06 12:08:00,224.99
Monday,2023-05-29,Integrated EFTP,D36300012460,Paula,2025-05-06 12:18:00,386.98
Monday,2023-05-29,Integrated EFTP,D36300012462,Jill (Jilly),2025-05-06 13:04:00,53.99
Monday,2023-05-29,Integrated EFTP,D36300012463,Jill (Jilly),2025-05-06 13:25:00,53.99
Monday,2023-05-29,Integrated EFTP,D36300012465,Jill (Jilly),2025-05-06 14:31:00,809.97
Monday,2023-05-29,Integrated EFTP,D36300012468,Paula,2025-05-06 16:51:00,161.99
Tuesday,2023-05-30,Integrated EFTP,D36300012471,Jill (Jilly),2025-05-06 09:30:00,207.98
Tuesday,2023-05-30,Integrated EFTP,D36300012472,Jill (Jilly),2025-05-06 09:50:00,119.99
Tuesday,2023-05-30,Integrated EFTP,D36300012473,Jill (Jilly),2025-05-06 10:10:00,207.98
Tuesday,2023-05-30,Integrated EFTP,D36300012474,Renee,2025-05-06 10:12:00,200.0
Tuesday,2023-05-30,Integrated EFTP,D36300012475,Jill (Jilly),2025-05-06 10:41:00,159.99
Tuesday,2023-05-30,Integrated EFTP,D36300012476,Renee,2025-05-06 10:59:00,129.0
Tuesday,2023-05-30,Integrated EFTP,D36300012477,Renee,2025-05-06 11:04:00,151.99
Tuesday,2023-05-30,Integrated EFTP,D36300012478,Jill (Jilly),2025-05-06 11:23:00,247.97
Tuesday,2023-05-30,Integrated EFTP,D36300012479,Jill (Jilly),2025-05-06 11:29:00,151.99
Tuesday,2023-05-30,Integrated EFTP,D36300012480,Jill (Jilly),2025-05-06 12:00:00,129.0
Tuesday,2023-05-30,Integrated EFTP,D36300012481,Renee,2025-05-06 12:05:00,199.0
Tuesday,2023-05-30,Integrated EFTP,D36300012482,Jill (Jilly),2025-05-06 12:30:00,119.99
Tuesday,2023-05-30,Integrated EFTP,D36300012483,Renee,2025-05-06 12:45:00,239.99
Tuesday,2023-05-30,Integrated EFTP,D36300012484,Renee,2025-05-06 12:58:00,159.99
Tuesday,2023-05-30,Integrated EFTP,D36300012485,Renee,2025-05-06 13:02:00,244.99
Tuesday,2023-05-30,Integrated EFTP,D36300012486,Jill (Jilly),2025-05-06 13:18:00,255.98
Tuesday,2023-05-30,Integrated EFTP,D36300012487,Taznin,2025-05-06 13:34:00,-103.99
Tuesday,2023-05-30,Integrated EFTP,D36300012488,Anna,2025-05-06 13:42:00,-95.99
Tuesday,2023-05-30,Integrated EFTP,D36300012489,Sarah,2025-05-06 13:46:00,-287.98
Tuesday,2023-05-30,Integrated EFTP,D36300012490,Jill (Jilly),2025-05-06 13:48:00,375.99
Tuesday,2023-05-30,Integrated EFTP,D36300012491,Jill (Jilly),2025-05-06 14:00:00,199.0
Tuesday,2023-05-30,Integrated EFTP,D36300012492,Jill (Jilly),2025-05-06 14:09:00,199.99
Tuesday,2023-05-30,Integrated EFTP,D36300012493,Jill (Jilly),2025-05-06 14:56:00,49.0
Tuesday,2023-05-30,Integrated EFTP,D36300012494,Jill (Jilly),2025-05-06 15:43:00,199.99
Tuesday,2023-05-30,Integrated EFTP,D36300012495,Jill (Jilly),2025-05-06 16:14:00,127.98
Tuesday,2023-05-30,Integrated EFTP,D36300012496,Paula,2025-05-06 16:18:00,123.01
Tuesday,2023-05-30,Integrated EFTP,D36300012497,Jill (Jilly),2025-05-06 16:33:00,129.0
Tuesday,2023-05-30,Integrated EFTP,D36300012498,Renee,2025-05-06 16:48:00,-159.99
Tuesday,2023-05-30,Integrated EFTP,D36300012499,Jill (Jilly),2025-05-06 16:51:00,182.99
Tuesday,2023-05-30,Mail Order Pick,D363X0000541,Francesca,2025-05-06 13:30:00,103.99
Wednesday,2023-05-31,Gift Voucher,D36300012519,Jill (Jilly),2025-05-06 14:14:00,20.0
Wednesday,2023-05-31,Integrated EFTP,D36300012502,Jill (Jilly),2025-05-06 09:15:00,311.98
Wednesday,2023-05-31,Integrated EFTP,D36300012503,Jill (Jilly),2025-05-06 09:53:00,129.0
Wednesday,2023-05-31,Integrated EFTP,D36300012504,Renee,2025-05-06 09:55:00,239.98
Wednesday,2023-05-31,Integrated EFTP,D36300012505,Jill (Jilly),2025-05-06 10:14:00,199.0
Wednesday,2023-05-31,Integrated EFTP,D36300012510,Jill (Jilly),2025-05-06 11:34:00,279.99
Wednesday,2023-05-31,Integrated EFTP,D36300012511,Jill (Jilly),2025-05-06 12:07:00,159.99
Wednesday,2023-05-31,Integrated EFTP,D36300012512,Renee,2025-05-06 12:08:00,257.0
Wednesday,2023-05-31,Integrated EFTP,D36300012513,Renee,2025-05-06 12:27:00,55.99
Wednesday,2023-05-31,Integrated EFTP,D36300012514,Jill (Jilly),2025-05-06 12:39:00,638.97
Wednesday,2023-05-31,Integrated EFTP,D36300012515,Renee,2025-05-06 12:47:00,129.0
Wednesday,2023-05-31,Integrated EFTP,D36300012516,Renee,2025-05-06 13:00:00,49.0
Wednesday,2023-05-31,Integrated EFTP,D36300012517,Renee,2025-05-06 13:05:00,158.0
Wednesday,2023-05-31,Integrated EFTP,D36300012518,Kelly,2025-05-06 13:57:00,-271.98
Wednesday,2023-05-31,Integrated EFTP,D36300012519,Jill (Jilly),2025-05-06 14:14:00,211.98
Wednesday,2023-05-31,Integrated EFTP,D36300012520,Jill (Jilly),2025-05-06 14:31:00,238.99
Wednesday,2023-05-31,Integrated EFTP,D36300012521,Jill (Jilly),2025-05-06 14:48:00,149.0
Wednesday,2023-05-31,Integrated EFTP,D36300012522,Jill (Jilly),2025-05-06 15:40:00,49.0
Wednesday,2023-05-31,Integrated EFTP,D36300012524,Jill (Jilly),2025-05-06 16:36:00,119.99
Wednesday,2023-05-31,Integrated EFTP,D36300012525,Jill (Jilly),2025-05-06 17:06:00,191.98
Thursday,2023-06-01,CASH,D36300012558,Sarah,2025-05-06 16:53:00,48.0
Thursday,2023-06-01,Integrated EFTP,D36300012528,Sarah,2025-05-06 10:03:00,100.0
Thursday,2023-06-01,Integrated EFTP,D36300012529,Sarah,2025-05-06 10:50:00,89.0
Thursday,2023-06-01,Integrated EFTP,D36300012530,Sarah,2025-05-06 11:07:00,303.98
Thursday,2023-06-01,Integrated EFTP,D36300012532,Teresa,2025-05-06 11:39:00,199.99
Thursday,2023-06-01,Integrated EFTP,D36300012538,Sarah,2025-05-06 12:03:00,247.98
Thursday,2023-06-01,Integrated EFTP,D36300012539,Sarah,2025-05-06 12:14:00,207.98
Thursday,2023-06-01,Integrated EFTP,D36300012540,Store,2025-05-06 12:16:00,-36.75
Thursday,2023-06-01,Integrated EFTP,D36300012541,Teresa,2025-05-06 12:22:00,98.0
Thursday,2023-06-01,Integrated EFTP,D36300012543,Teresa,2025-05-06 13:03:00,49.0
Thursday,2023-06-01,Integrated EFTP,D36300012545,Teresa,2025-05-06 14:12:00,95.98
Thursday,2023-06-01,Integrated EFTP,D36300012546,Teresa,2025-05-06 14:16:00,127.99
Thursday,2023-06-01,Integrated EFTP,D36300012547,Renee,2025-05-06 14:27:00,71.99
Thursday,2023-06-01,Integrated EFTP,D36300012548,Renee,2025-05-06 15:04:00,586.0
Thursday,2023-06-01,Integrated EFTP,D36300012552,Renee,2025-05-06 15:17:00,274.97
Thursday,2023-06-01,Integrated EFTP,D36300012553,Sarah,2025-05-06 15:29:00,149.0
Thursday,2023-06-01,Integrated EFTP,D36300012554,Sarah,2025-05-06 15:51:00,95.99
Thursday,2023-06-01,Integrated EFTP,D36300012555,Sarah,2025-05-06 16:08:00,199.0
Thursday,2023-06-01,Integrated EFTP,D36300012559,Sarah,2025-05-06 17:09:00,49.0
Thursday,2023-06-01,Mail Order Pick,D363X0000542,Sarah,2025-05-06 19:32:00,89.0
Friday,2023-06-02,Account,D36300012563,Paula,2025-05-06 10:38:00,489.98
Friday,2023-06-02,Account,D36300012564,Renee,2025-05-06 10:43:00,259.99
Friday,2023-06-02,Account,D36300012572,Renee,2025-05-06 12:47:00,259.99
Friday,2023-06-02,Account,D36300012575,Renee,2025-05-06 13:48:00,100.0
Friday,2023-06-02,CASH,D36300012590,Tara,2025-05-06 16:13:00,-225.0
Friday,2023-06-02,CASH,D36300012592,Sarah,2025-05-06 16:17:00,79.0
Friday,2023-06-02,Integrated EFTP,D36300012562,Paula,2025-05-06 10:25:00,49.0
Friday,2023-06-02,Integrated EFTP,D36300012565,Paula,2025-05-06 11:07:00,79.0
Friday,2023-06-02,Integrated EFTP,D36300012566,Sarah,2025-05-06 11:55:00,103.99
Friday,2023-06-02,Integrated EFTP,D36300012567,Paula,2025-05-06 12:11:00,172.98
Friday,2023-06-02,Integrated EFTP,D36300012568,Sarah,2025-05-06 12:14:00,209.99
Friday,2023-06-02,Integrated EFTP,D36300012569,Sarah,2025-05-06 12:16:00,223.98
Friday,2023-06-02,Integrated EFTP,D36300012570,Paula,2025-05-06 12:21:00,199.0
Friday,2023-06-02,Integrated EFTP,D36300012571,Sarah,2025-05-06 12:23:00,423.98
Friday,2023-06-02,Integrated EFTP,D36300012573,Jill (Jilly),2025-05-06 13:00:00,-127.98
Friday,2023-06-02,Integrated EFTP,D36300012574,Sarah,2025-05-06 13:41:00,95.99
Friday,2023-06-02,Integrated EFTP,D36300012575,Renee,2025-05-06 13:48:00,3.99
Friday,2023-06-02,Integrated EFTP,D36300012576,Paula,2025-05-06 13:57:00,79.99
Friday,2023-06-02,Integrated EFTP,D36300012577,Paula,2025-05-06 14:07:00,199.99
Friday,2023-06-02,Integrated EFTP,D36300012578,Sarah,2025-05-06 14:07:00,208.0
Friday,2023-06-02,Integrated EFTP,D36300012586,Paula,2025-05-06 14:43:00,199.0
Friday,2023-06-02,Integrated EFTP,D36300012587,Sarah,2025-05-06 15:16:00,79.0
Friday,2023-06-02,Integrated EFTP,D36300012591,Paula,2025-05-06 16:14:00,79.0
Friday,2023-06-02,Integrated EFTP,D36300012593,Sarah,2025-05-06 16:34:00,199.99
Friday,2023-06-02,Mail Order Pick,D363X0000544,Sarah,2025-05-06 13:32:00,199.0
Friday,2023-06-02,Mail Order Pick,D363X0000545,Renee,2025-05-06 19:30:00,259.99
Saturday,2023-06-03,Account,D36300012642,Renee,2025-05-06 16:34:00,100.0
Saturday,2023-06-03,Account,D36300012643,Renee,2025-05-06 16:41:00,79.99
Saturday,2023-06-03,CASH,D36300012613,Sarah,2025-05-06 12:25:00,144.0
Saturday,2023-06-03,Eftpos card,D36300012606,Renee,2025-05-06 11:28:00,239.98
Saturday,2023-06-03,Gift Voucher,D36300012639,Tate,2025-05-06 16:19:00,50.0
Saturday,2023-06-03,Integrated EFTP,D36300012599,Renee,2025-05-06 10:02:00,49.0
Saturday,2023-06-03,Integrated EFTP,D36300012600,Renee,2025-05-06 10:34:00,49.0
Saturday,2023-06-03,Integrated EFTP,D36300012601,Tate,2025-05-06 10:56:00,127.99
Saturday,2023-06-03,Integrated EFTP,D36300012602,Renee,2025-05-06 10:56:00,135.99
Saturday,2023-06-03,Integrated EFTP,D36300012603,Tate,2025-05-06 11:04:00,63.99
Saturday,2023-06-03,Integrated EFTP,D36300012604,Sarah,2025-05-06 11:10:00,239.99
Saturday,2023-06-03,Integrated EFTP,D36300012605,Sarah,2025-05-06 11:16:00,295.98
Saturday,2023-06-03,Integrated EFTP,D36300012607,Renee,2025-05-06 11:31:00,239.98
Saturday,2023-06-03,Integrated EFTP,D36300012608,Sarah,2025-05-06 11:43:00,183.99
Saturday,2023-06-03,Integrated EFTP,D36300012609,Sarah,2025-05-06 11:48:00,271.98
Saturday,2023-06-03,Integrated EFTP,D36300012610,Renee,2025-05-06 11:53:00,159.99
Saturday,2023-06-03,Integrated EFTP,D36300012611,Tate,2025-05-06 12:06:00,79.0
Saturday,2023-06-03,Integrated EFTP,D36300012612,Tate,2025-05-06 12:20:00,423.98
Saturday,2023-06-03,Integrated EFTP,D36300012614,Tate,2025-05-06 12:26:00,151.99
Saturday,2023-06-03,Integrated EFTP,D36300012615,Paula,2025-05-06 12:31:00,-79.0
Saturday,2023-06-03,Integrated EFTP,D36300012616,Sarah,2025-05-06 12:35:00,279.99
Saturday,2023-06-03,Integrated EFTP,D36300012617,Renee,2025-05-06 12:44:00,-12.5
Saturday,2023-06-03,Integrated EFTP,D36300012618,Sarah,2025-05-06 12:52:00,143.99
Saturday,2023-06-03,Integrated EFTP,D36300012620,Renee,2025-05-06 13:14:00,135.99
Saturday,2023-06-03,Integrated EFTP,D36300012621,Sarah,2025-05-06 13:17:00,71.99
Saturday,2023-06-03,Integrated EFTP,D36300012622,Tate,2025-05-06 13:50:00,127.99
Saturday,2023-06-03,Integrated EFTP,D36300012623,Renee,2025-05-06 13:53:00,439.98
Saturday,2023-06-03,Integrated EFTP,D36300012624,Tate,2025-05-06 13:54:00,95.99
Saturday,2023-06-03,Integrated EFTP,D36300012627,Sarah,2025-05-06 14:27:00,95.99
Saturday,2023-06-03,Integrated EFTP,D36300012628,Renee,2025-05-06 14:37:00,119.99
Saturday,2023-06-03,Integrated EFTP,D36300012629,Sarah,2025-05-06 14:41:00,129.0
Saturday,2023-06-03,Integrated EFTP,D36300012631,Renee,2025-05-06 15:08:00,79.0
Saturday,2023-06-03,Integrated EFTP,D36300012632,Sarah,2025-05-06 15:10:00,281.98
Saturday,2023-06-03,Integrated EFTP,D36300012634,Renee,2025-05-06 15:10:00,199.99
Saturday,2023-06-03,Integrated EFTP,D36300012635,Sarah,2025-05-06 15:56:00,207.98
Saturday,2023-06-03,Integrated EFTP,D36300012636,Tate,2025-05-06 16:06:00,151.99
Saturday,2023-06-03,Integrated EFTP,D36300012637,Store,2025-05-06 16:10:00,-135.99
Saturday,2023-06-03,Integrated EFTP,D36300012638,Sarah,2025-05-06 16:18:00,183.99
Saturday,2023-06-03,Integrated EFTP,D36300012639,Tate,2025-05-06 16:19:00,79.0
Saturday,2023-06-03,Integrated EFTP,D36300012640,Sarah,2025-05-06 16:30:00,399.98
Saturday,2023-06-03,Integrated EFTP,D36300012642,Renee,2025-05-06 16:34:00,3.99
Sunday,2023-06-04,Afterpay POS AP,D36300012661,Store,2025-05-06 13:18:00,-199.99
Sunday,2023-06-04,Integrated EFTP,D36300012647,Paula,2025-05-06 10:29:00,129.0
Sunday,2023-06-04,Integrated EFTP,D36300012648,Jill (Jilly),2025-05-06 10:50:00,359.99
Sunday,2023-06-04,Integrated EFTP,D36300012649,Paula,2025-05-06 10:58:00,49.0
Sunday,2023-06-04,Integrated EFTP,D36300012650,Paula,2025-05-06 11:27:00,382.63
Sunday,2023-06-04,Integrated EFTP,D36300012651,Jill (Jilly),2025-05-06 11:31:00,255.98
Sunday,2023-06-04,Integrated EFTP,D36300012653,Paula,2025-05-06 11:57:00,127.99
Sunday,2023-06-04,Integrated EFTP,D36300012654,Francesca,2025-05-06 12:20:00,71.99
Sunday,2023-06-04,Integrated EFTP,D36300012655,Paula,2025-05-06 12:22:00,49.0
Sunday,2023-06-04,Integrated EFTP,D36300012656,Paula,2025-05-06 12:37:00,103.99
Sunday,2023-06-04,Integrated EFTP,D36300012657,Francesca,2025-05-06 12:49:00,149.0
Sunday,2023-06-04,Integrated EFTP,D36300012658,Store,2025-05-06 12:52:00,-199.0
Sunday,2023-06-04,Integrated EFTP,D36300012659,Paula,2025-05-06 13:12:00,129.0
Sunday,2023-06-04,Integrated EFTP,D36300012660,Jill (Jilly),2025-05-06 13:15:00,-129.0
Sunday,2023-06-04,Integrated EFTP,D36300012663,Francesca,2025-05-06 13:19:00,199.99
Sunday,2023-06-04,Integrated EFTP,D36300012664,Paula,2025-05-06 13:22:00,79.0
Sunday,2023-06-04,Integrated EFTP,D36300012665,Jill (Jilly),2025-05-06 14:11:00,129.0
Sunday,2023-06-04,Integrated EFTP,D36300012666,Francesca,2025-05-06 14:13:00,111.99
Sunday,2023-06-04,Integrated EFTP,D36300012667,Jill (Jilly),2025-05-06 14:40:00,438.98
Sunday,2023-06-04,Integrated EFTP,D36300012668,Francesca,2025-05-06 14:42:00,239.98
Sunday,2023-06-04,Integrated EFTP,D36300012669,Paula,2025-05-06 15:03:00,199.0
Sunday,2023-06-04,Integrated EFTP,D36300012670,Paula,2025-05-06 15:12:00,422.98
Sunday,2023-06-04,Integrated EFTP,D36300012672,Jill (Jilly),2025-05-06 15:35:00,99.0
Sunday,2023-06-04,Integrated EFTP,D36300012673,Francesca,2025-05-06 15:43:00,238.99
Sunday,2023-06-04,Integrated EFTP,D36300012674,Paula,2025-05-06 15:46:00,135.99
Sunday,2023-06-04,Integrated EFTP,D36300012675,Francesca,2025-05-06 16:05:00,464.98
Sunday,2023-06-04,Integrated EFTP,D36300012677,Paula,2025-05-06 16:57:00,319.99
Sunday,2023-06-04,Integrated EFTP,D36300012678,Paula,2025-05-06 17:02:00,367.98
Sunday,2023-06-04,Integrated EFTP,D36300012679,Jill (Jilly),2025-05-06 17:05:00,302.99
Monday,2023-06-05,Integrated EFTP,D36300012682,Jill (Jilly),2025-05-06 10:17:00,159.99
Monday,2023-06-05,Integrated EFTP,D36300012683,Jill (Jilly),2025-05-06 12:26:00,199.0
Monday,2023-06-05,Integrated EFTP,D36300012684,Paula,2025-05-06 12:37:00,95.99
Monday,2023-06-05,Integrated EFTP,D36300012685,Paula,2025-05-06 12:48:00,370.99
Monday,2023-06-05,Integrated EFTP,D36300012686,Jill (Jilly),2025-05-06 13:50:00,63.99
Monday,2023-06-05,Integrated EFTP,D36300012687,Jill (Jilly),2025-05-06 14:01:00,129.0
Monday,2023-06-05,Integrated EFTP,D36300012688,Paula,2025-05-06 14:57:00,455.96
Monday,2023-06-05,Integrated EFTP,D36300012689,Jill (Jilly),2025-05-06 14:59:00,514.96
Monday,2023-06-05,Integrated EFTP,D36300012690,Jill (Jilly),2025-05-06 15:29:00,129.0
Monday,2023-06-05,Integrated EFTP,D36300012691,Jill (Jilly),2025-05-06 17:03:00,526.97
Monday,2023-06-05,Mail Order Pick,D363X0000548,Sarah,2025-05-06 13:30:00,209.99
Monday,2023-06-05,Mail Order Pick,D363X0000549,Sarah,2025-05-06 13:32:00,143.99
Monday,2023-06-05,Mail Order Pick,D363X0000550,Sarah,2025-05-06 13:33:00,279.99
Monday,2023-06-05,Mail Order Pick,D363X0000551,Renee,2025-05-06 13:33:00,79.99
Tuesday,2023-06-06,Account,D36300012698,Renee,2025-05-06 11:17:00,530.04
Tuesday,2023-06-06,Afterpay POS AP,D36300012707,Store,2025-05-06 15:15:00,-199.0
Tuesday,2023-06-06,CASH,D36300012698,Renee,2025-05-06 11:17:00,31.9
Tuesday,2023-06-06,Integrated EFTP,D36300012695,Renee,2025-05-06 09:35:00,71.99
Tuesday,2023-06-06,Integrated EFTP,D36300012696,Jill (Jilly),2025-05-06 09:37:00,-135.99
Tuesday,2023-06-06,Integrated EFTP,D36300012697,Jill (Jilly),2025-05-06 09:42:00,135.99
Tuesday,2023-06-06,Integrated EFTP,D36300012699,Jill (Jilly),2025-05-06 11:30:00,275.0
Tuesday,2023-06-06,Integrated EFTP,D36300012700,Jill (Jilly),2025-05-06 11:34:00,-98.0
Tuesday,2023-06-06,Integrated EFTP,D36300012701,Jill (Jilly),2025-05-06 11:36:00,49.0
Tuesday,2023-06-06,Integrated EFTP,D36300012702,Jill (Jilly),2025-05-06 11:47:00,178.0
Tuesday,2023-06-06,Integrated EFTP,D36300012703,Jill (Jilly),2025-05-06 13:56:00,862.95
Tuesday,2023-06-06,Integrated EFTP,D36300012704,Jill (Jilly),2025-05-06 14:14:00,151.99
Tuesday,2023-06-06,Integrated EFTP,D36300012706,Jill (Jilly),2025-05-06 15:08:00,49.0
Wednesday,2023-06-07,CASH,D36300012713,Jill (Jilly),2025-05-06 10:25:00,184.0
Wednesday,2023-06-07,Gift Voucher,D36300012736,Jill (Jilly),2025-05-06 15:01:00,200.0
Wednesday,2023-06-07,Integrated EFTP,D36300012711,Jill (Jilly),2025-05-06 09:17:00,49.0
Wednesday,2023-06-07,Integrated EFTP,D36300012712,Jill (Jilly),2025-05-06 10:19:00,129.0
Wednesday,2023-06-07,Integrated EFTP,D36300012714,Renee,2025-05-06 10:32:00,128.0
Wednesday,2023-06-07,Integrated EFTP,D36300012718,Jill (Jilly),2025-05-06 10:52:00,79.0
Wednesday,2023-06-07,Integrated EFTP,D36300012724,Jill (Jilly),2025-05-06 11:36:00,423.96
Wednesday,2023-06-07,Integrated EFTP,D36300012725,Renee,2025-05-06 12:22:00,464.98
Wednesday,2023-06-07,Integrated EFTP,D36300012727,Jill (Jilly),2025-05-06 12:31:00,135.99
Wednesday,2023-06-07,Integrated EFTP,D36300012728,Jill (Jilly),2025-05-06 12:36:00,119.99
Wednesday,2023-06-07,Integrated EFTP,D36300012729,Jill (Jilly),2025-05-06 12:39:00,111.99
Wednesday,2023-06-07,Integrated EFTP,D36300012730,Renee,2025-05-06 13:20:00,49.45
Wednesday,2023-06-07,Integrated EFTP,D36300012731,Renee,2025-05-06 13:37:00,455.97
Wednesday,2023-06-07,Integrated EFTP,D36300012736,Jill (Jilly),2025-05-06 15:01:00,71.98
Wednesday,2023-06-07,Integrated EFTP,D36300012737,Renee,2025-05-06 15:56:00,359.99
Wednesday,2023-06-07,Integrated EFTP,D36300012738,Jill (Jilly),2025-05-06 16:01:00,464.97
Wednesday,2023-06-07,Integrated EFTP,D36300012739,Renee,2025-05-06 16:29:00,79.0
Thursday,2023-06-08,Integrated EFTP,D36300012742,Jill (Jilly),2025-05-06 10:12:00,143.99
Thursday,2023-06-08,Integrated EFTP,D36300012743,Jill (Jilly),2025-05-06 10:26:00,342.98
Thursday,2023-06-08,Integrated EFTP,D36300012744,Renee,2025-05-06 11:26:00,239.99
Thursday,2023-06-08,Integrated EFTP,D36300012745,Teresa,2025-05-06 11:41:00,190.99
Thursday,2023-06-08,Integrated EFTP,D36300012746,Teresa,2025-05-06 12:38:00,63.99
Thursday,2023-06-08,Integrated EFTP,D36300012747,Renee,2025-05-06 13:12:00,-99.0
Thursday,2023-06-08,Integrated EFTP,D36300012748,Jill (Jilly),2025-05-06 13:24:00,183.99
Thursday,2023-06-08,Integrated EFTP,D36300012749,Renee,2025-05-06 13:27:00,319.98
Thursday,2023-06-08,Integrated EFTP,D36300012751,Jill (Jilly),2025-05-06 13:38:00,199.0
Thursday,2023-06-08,Integrated EFTP,D36300012752,Renee,2025-05-06 13:39:00,135.99
Thursday,2023-06-08,Integrated EFTP,D36300012753,Jill (Jilly),2025-05-06 13:55:00,79.0
Thursday,2023-06-08,Integrated EFTP,D36300012754,Teresa,2025-05-06 15:14:00,127.99
